index,op,name,z,type,value,probability
3,Boundary,,,posterior,-63174.5,0
3,Boundary,,,posterior,-63169.5,4.72E-08
3,Boundary,,,posterior,-63164.5,0
3,Boundary,,,posterior,-63159.5,4.72E-08
3,Boundary,,,posterior,-63154.5,0
3,Boundary,,,posterior,-63149.5,0
3,Boundary,,,posterior,-63144.5,4.72E-08
3,Boundary,,,posterior,-63139.5,0
3,Boundary,,,posterior,-63134.5,0
3,Boundary,,,posterior,-63129.5,0
3,Boundary,,,posterior,-63124.5,0
3,Boundary,,,posterior,-63119.5,0
3,Boundary,,,posterior,-63114.5,0
3,Boundary,,,posterior,-63109.5,4.72E-08
3,Boundary,,,posterior,-63104.5,0
3,Boundary,,,posterior,-63099.5,0
3,Boundary,,,posterior,-63094.5,0
3,Boundary,,,posterior,-63089.5,4.72E-08
3,Boundary,,,posterior,-63084.5,0
3,Boundary,,,posterior,-63079.5,0
3,Boundary,,,posterior,-63074.5,0
3,Boundary,,,posterior,-63069.5,0
3,Boundary,,,posterior,-63064.5,0
3,Boundary,,,posterior,-63059.5,0
3,Boundary,,,posterior,-63054.5,0
3,Boundary,,,posterior,-63049.5,0
3,Boundary,,,posterior,-63044.5,0
3,Boundary,,,posterior,-63039.5,0
3,Boundary,,,posterior,-63034.5,0
3,Boundary,,,posterior,-63029.5,0
3,Boundary,,,posterior,-63024.5,0
3,Boundary,,,posterior,-63019.5,0
3,Boundary,,,posterior,-63014.5,0
3,Boundary,,,posterior,-63009.5,0
3,Boundary,,,posterior,-63004.5,0
3,Boundary,,,posterior,-62999.5,0
3,Boundary,,,posterior,-62994.5,0
3,Boundary,,,posterior,-62989.5,0
3,Boundary,,,posterior,-62984.5,0
3,Boundary,,,posterior,-62979.5,0
3,Boundary,,,posterior,-62974.5,0
3,Boundary,,,posterior,-62969.5,0
3,Boundary,,,posterior,-62964.5,0
3,Boundary,,,posterior,-62959.5,0
3,Boundary,,,posterior,-62954.5,0
3,Boundary,,,posterior,-62949.5,0
3,Boundary,,,posterior,-62944.5,0
3,Boundary,,,posterior,-62939.5,0
3,Boundary,,,posterior,-62934.5,4.72E-08
3,Boundary,,,posterior,-62929.5,0
3,Boundary,,,posterior,-62924.5,0
3,Boundary,,,posterior,-62919.5,0
3,Boundary,,,posterior,-62914.5,0
3,Boundary,,,posterior,-62909.5,0
3,Boundary,,,posterior,-62904.5,0
3,Boundary,,,posterior,-62899.5,0
3,Boundary,,,posterior,-62894.5,0
3,Boundary,,,posterior,-62889.5,0
3,Boundary,,,posterior,-62884.5,0
3,Boundary,,,posterior,-62879.5,0
3,Boundary,,,posterior,-62874.5,0
3,Boundary,,,posterior,-62869.5,0
3,Boundary,,,posterior,-62864.5,0
3,Boundary,,,posterior,-62859.5,0
3,Boundary,,,posterior,-62854.5,0
3,Boundary,,,posterior,-62849.5,0
3,Boundary,,,posterior,-62844.5,0
3,Boundary,,,posterior,-62839.5,0
3,Boundary,,,posterior,-62834.5,0
3,Boundary,,,posterior,-62829.5,0
3,Boundary,,,posterior,-62824.5,0
3,Boundary,,,posterior,-62819.5,0
3,Boundary,,,posterior,-62814.5,4.72E-08
3,Boundary,,,posterior,-62809.5,0
3,Boundary,,,posterior,-62804.5,0
3,Boundary,,,posterior,-62799.5,0
3,Boundary,,,posterior,-62794.5,0
3,Boundary,,,posterior,-62789.5,0
3,Boundary,,,posterior,-62784.5,0
3,Boundary,,,posterior,-62779.5,0
3,Boundary,,,posterior,-62774.5,0
3,Boundary,,,posterior,-62769.5,0
3,Boundary,,,posterior,-62764.5,0
3,Boundary,,,posterior,-62759.5,0
3,Boundary,,,posterior,-62754.5,0
3,Boundary,,,posterior,-62749.5,0
3,Boundary,,,posterior,-62744.5,0
3,Boundary,,,posterior,-62739.5,0
3,Boundary,,,posterior,-62734.5,0
3,Boundary,,,posterior,-62729.5,0
3,Boundary,,,posterior,-62724.5,0
3,Boundary,,,posterior,-62719.5,4.72E-08
3,Boundary,,,posterior,-62714.5,0
3,Boundary,,,posterior,-62709.5,0
3,Boundary,,,posterior,-62704.5,0
3,Boundary,,,posterior,-62699.5,0
3,Boundary,,,posterior,-62694.5,0
3,Boundary,,,posterior,-62689.5,0
3,Boundary,,,posterior,-62684.5,4.72E-08
3,Boundary,,,posterior,-62679.5,0
3,Boundary,,,posterior,-62674.5,0
3,Boundary,,,posterior,-62669.5,0
3,Boundary,,,posterior,-62664.5,0
3,Boundary,,,posterior,-62659.5,0
3,Boundary,,,posterior,-62654.5,0
3,Boundary,,,posterior,-62649.5,0
3,Boundary,,,posterior,-62644.5,0
3,Boundary,,,posterior,-62639.5,0
3,Boundary,,,posterior,-62634.5,0
3,Boundary,,,posterior,-62629.5,0
3,Boundary,,,posterior,-62624.5,0
3,Boundary,,,posterior,-62619.5,0
3,Boundary,,,posterior,-62614.5,0
3,Boundary,,,posterior,-62609.5,0
3,Boundary,,,posterior,-62604.5,0
