"index","op","name","z","type","value","probability"
3,"Boundary","",,"posterior",-72139.5,0.0000028882
3,"Boundary","",,"posterior",-72134.5,0.0000017992
3,"Boundary","",,"posterior",-72129.5,0.0000023201
3,"Boundary","",,"posterior",-72124.5,0.0000026042
3,"Boundary","",,"posterior",-72119.5,0.000002983
3,"Boundary","",,"posterior",-72114.5,0.0000030776
3,"Boundary","",,"posterior",-72109.5,0.0000026042
3,"Boundary","",,"posterior",-72104.5,0.000002178
3,"Boundary","",,"posterior",-72099.5,0.0000023674
3,"Boundary","",,"posterior",-72094.5,0.0000029355
3,"Boundary","",,"posterior",-72089.5,0.0000024148
3,"Boundary","",,"posterior",-72084.5,0.0000024148
3,"Boundary","",,"posterior",-72079.5,0.0000025568
3,"Boundary","",,"posterior",-72074.5,0.0000029355
3,"Boundary","",,"posterior",-72069.5,0.0000024148
3,"Boundary","",,"posterior",-72064.5,0.0000024148
3,"Boundary","",,"posterior",-72059.5,0.000003314
3,"Boundary","",,"posterior",-72054.5,0.0000024148
3,"Boundary","",,"posterior",-72049.5,0.0000030776
3,"Boundary","",,"posterior",-72044.5,0.0000027462
3,"Boundary","",,"posterior",-72039.5,0.0000028409
3,"Boundary","",,"posterior",-72034.5,0.000003362
3,"Boundary","",,"posterior",-72029.5,0.0000027462
3,"Boundary","",,"posterior",-72024.5,0.0000022254
3,"Boundary","",,"posterior",-72019.5,0.0000026042
3,"Boundary","",,"posterior",-72014.5,0.0000028409
3,"Boundary","",,"posterior",-72009.5,0.0000026042
3,"Boundary","",,"posterior",-72004.5,0.0000023674
3,"Boundary","",,"posterior",-71999.5,0.0000026515
3,"Boundary","",,"posterior",-71994.5,0.0000024621
3,"Boundary","",,"posterior",-71989.5,0.0000023201
3,"Boundary","",,"posterior",-71984.5,0.0000029355
3,"Boundary","",,"posterior",-71979.5,0.000002983
3,"Boundary","",,"posterior",-71974.5,0.0000028409
3,"Boundary","",,"posterior",-71969.5,0.0000022727
3,"Boundary","",,"posterior",-71964.5,0.000003362
3,"Boundary","",,"posterior",-71959.5,0.0000027462
3,"Boundary","",,"posterior",-71954.5,0.0000028409
3,"Boundary","",,"posterior",-71949.5,0.0000020833
3,"Boundary","",,"posterior",-71944.5,0.000003409
3,"Boundary","",,"posterior",-71939.5,0.0000026988
3,"Boundary","",,"posterior",-71934.5,0.0000020833
3,"Boundary","",,"posterior",-71929.5,0.0000026988
3,"Boundary","",,"posterior",-71924.5,0.000002178
3,"Boundary","",,"posterior",-71919.5,0.0000029355
3,"Boundary","",,"posterior",-71914.5,0.0000031249
3,"Boundary","",,"posterior",-71909.5,0.0000025568
3,"Boundary","",,"posterior",-71904.5,0.00000322
3,"Boundary","",,"posterior",-71899.5,0.000002983
3,"Boundary","",,"posterior",-71894.5,0.0000030303
3,"Boundary","",,"posterior",-71889.5,0.0000028409
3,"Boundary","",,"posterior",-71884.5,0.0000024621
3,"Boundary","",,"posterior",-71879.5,0.0000019413
3,"Boundary","",,"posterior",-71874.5,0.000003314
3,"Boundary","",,"posterior",-71869.5,0.000003456
3,"Boundary","",,"posterior",-71864.5,0.000003172
3,"Boundary","",,"posterior",-71859.5,0.0000026988
3,"Boundary","",,"posterior",-71854.5,0.0000016572
3,"Boundary","",,"posterior",-71849.5,0.000003409
3,"Boundary","",,"posterior",-71844.5,0.0000028882
3,"Boundary","",,"posterior",-71839.5,0.0000022254
3,"Boundary","",,"posterior",-71834.5,0.0000030303
3,"Boundary","",,"posterior",-71829.5,0.000002983
3,"Boundary","",,"posterior",-71824.5,0.0000023201
3,"Boundary","",,"posterior",-71819.5,0.0000022727
3,"Boundary","",,"posterior",-71814.5,0.0000026515
3,"Boundary","",,"posterior",-71809.5,0.0000029355
3,"Boundary","",,"posterior",-71804.5,0.000003788
3,"Boundary","",,"posterior",-71799.5,0.0000022254
3,"Boundary","",,"posterior",-71794.5,0.0000031249
3,"Boundary","",,"posterior",-71789.5,0.0000026515
3,"Boundary","",,"posterior",-71784.5,0.0000028882
3,"Boundary","",,"posterior",-71779.5,0.0000026988
3,"Boundary","",,"posterior",-71774.5,0.0000027462
3,"Boundary","",,"posterior",-71769.5,0.000003267
3,"Boundary","",,"posterior",-71764.5,0.000003504
3,"Boundary","",,"posterior",-71759.5,0.0000024621
3,"Boundary","",,"posterior",-71754.5,0.0000028409
3,"Boundary","",,"posterior",-71749.5,0.0000025094
3,"Boundary","",,"posterior",-71744.5,0.0000030303
3,"Boundary","",,"posterior",-71739.5,0.0000026988
3,"Boundary","",,"posterior",-71734.5,0.0000024148
3,"Boundary","",,"posterior",-71729.5,0.0000025094
3,"Boundary","",,"posterior",-71724.5,0.0000026515
3,"Boundary","",,"posterior",-71719.5,0.0000025094
3,"Boundary","",,"posterior",-71714.5,0.0000027462
3,"Boundary","",,"posterior",-71709.5,0.0000024621
3,"Boundary","",,"posterior",-71704.5,0.0000031249
3,"Boundary","",,"posterior",-71699.5,0.0000027936
3,"Boundary","",,"posterior",-71694.5,0.0000026515
3,"Boundary","",,"posterior",-71689.5,0.000002983
3,"Boundary","",,"posterior",-71684.5,0.000002983
3,"Boundary","",,"posterior",-71679.5,0.0000026515
3,"Boundary","",,"posterior",-71674.5,0.0000025094
3,"Boundary","",,"posterior",-71669.5,0.00000322
