Museum_Number	UCM_Number	Canister	Class	Order	Family	Subfamily	Genus	Species	Element_original	Notes	Last ID revision	include.in.diversity.stats
LACMP23-40261	NSF-19-613	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40262	NSF-19-614	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40263	NSF-19-615	B2/L3	Mammalia	Rodentia	Cricetidae	Arvicolinae	Microtus	sp	molar frag			y
LACMP23-40264	NSF-19-616	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	lt dp4			y
LACMP23-40265	NSF-19-617	B2/L3	Mammalia	Rodentia	Geomyidae	Thomomyinae	Thomomys	sp	rt P4			y
LACMP23-40266	NSF-19-618	B2/L3	Mammalia	Rodentia	Geomyidae	Thomomyinae	Thomomys	sp	lt m3			y
LACMP23-40267	NSF-19-619	B2/L3	Mammalia	Rodentia	Geomyidae	Thomomyinae	Thomomys	sp	lower molar			y
LACMP23-40268	NSF-19-620	B2/L3	Mammalia	Rodentia	Geomyidae	Thomomyinae	Thomomys	sp	molar frag			y
LACMP23-40269	NSF-19-621	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar	juv		y
LACMP23-40270	NSF-19-622	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar	juv		y
LACMP23-40271	NSF-19-623	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar	juv		y
LACMP23-40272	NSF-19-624	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar frag			y
LACMP23-40273	NSF-19-625	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40274	NSF-19-626	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40275	NSF-19-627	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40276	NSF-19-628	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40277	NSF-19-629	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40278	NSF-19-630	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40279	NSF-19-631	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40280	NSF-19-632	B2/L3	Mammalia	Rodentia	Heteromyidae	Dipodomyinae	Dipodomys	sp	molar			y
LACMP23-40281	NSF-19-633	B2/L3	Mammalia	Lagomorpha	Leporidae				maxilla frag			y
LACMP23-40282	NSF-19-634	B2/L3	Mammalia	Lagomorpha	Leporidae				maxilla frag			y
LACMP23-40283	NSF-19-635	B2/L3	Mammalia	Lagomorpha	Leporidae				dentary frag			y
LACMP23-40284	NSF-19-636	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	lt p3	worn	8/13/2019	y
LACMP23-40285	NSF-19-637	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	lt p3	worn	8/13/2019	y
LACMP23-40286	NSF-19-638	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	lt p3			y
LACMP23-40287	NSF-19-639	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	lt p3			y
LACMP23-40288	NSF-19-640	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	lt p3 frag			y
LACMP23-40289	NSF-19-641	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	rt p3 frag			y
LACMP23-40290	NSF-19-642	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lt P2	simple-complex crenulation		y
LACMP23-40291	NSF-19-643	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	audubonii	rt p3 frag			y
LACMP23-40292	NSF-19-644	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lt p3 frag			y
LACMP23-40293	NSF-19-645	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower m3			y
LACMP23-40294	NSF-19-646	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower m3			y
LACMP23-40295	NSF-19-647	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40296	NSF-19-648	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40297	NSF-19-649	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40298	NSF-19-650	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower lt tooth			y
LACMP23-40299	NSF-19-651	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower rt tooth			y
LACMP23-40300	NSF-19-652	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower rt tooth			y
LACMP23-40301	NSF-19-653	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower rt tooth			y
LACMP23-40302	NSF-19-654	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40303	NSF-19-655	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40304	NSF-19-656	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40305	NSF-19-657	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40306	NSF-19-658	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40307	NSF-19-659	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40308	NSF-19-660	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40309	NSF-19-661	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40310	NSF-19-662	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth frag			y
LACMP23-40311	NSF-19-663	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lt P2			y
LACMP23-40312	NSF-19-664	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	rt P2	juv?		y
LACMP23-40313	NSF-19-665	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	rt P2 frag			y
LACMP23-40314	NSF-19-666	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper lt tooth			y
LACMP23-40315	NSF-19-667	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper rt tooth			y
LACMP23-40316	NSF-19-668	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper lt tooth frag			y
LACMP23-40317	NSF-19-669	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper rt tooth frag			y
LACMP23-40318	NSF-19-670	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40319	NSF-19-671	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40320	NSF-19-672	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40321	NSF-19-673	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40322	NSF-19-674	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40323	NSF-19-675	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40324	NSF-19-676	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40325	NSF-19-677	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40326	NSF-19-678	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40327	NSF-19-679	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40328	NSF-19-680	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40329	NSF-19-681	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40330	NSF-19-682	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40331	NSF-19-683	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40332	NSF-19-684	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth frag			y
LACMP23-40333	NSF-19-685	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	lower tooth 	juv		y
LACMP23-40334	NSF-19-686	B2/L3	Mammalia	Lagomorpha	Leporidae		Sylvilagus	sp	upper tooth	juv		y
LACMP23-40335	NSF-19-687	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40336	NSF-19-688	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40337	NSF-19-689	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40338	NSF-19-690	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40339	NSF-19-691	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40340	NSF-19-692	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40341	NSF-19-693	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40342	NSF-19-694	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40343	NSF-19-695	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40344	NSF-19-696	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40345	NSF-19-697	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40346	NSF-19-698	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40347	NSF-19-699	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40348	NSF-19-700	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40349	NSF-19-701	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40350	NSF-19-702	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40351	NSF-19-703	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag			y
LACMP23-40352	NSF-19-704	B2/L3	Mammalia	Rodentia	Cricetidae	Neotominae	Neotoma	sp	molar frag			y
LACMP23-40353	NSF-19-705	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt DP4			y
LACMP23-40354	NSF-19-706	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt M1/M2			y
LACMP23-40355	NSF-19-707	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt M1/M2			y
LACMP23-40356	NSF-19-708	B2/L3	Mammalia	Rodentia	Sciuridae				lt M3	worn		y
LACMP23-40357	NSF-19-709	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt DP4			y
LACMP23-40358	NSF-19-710	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt DP4			y
LACMP23-40359	NSF-19-711	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt M1/M2			y
LACMP23-40360	NSF-19-712	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt M3			y
LACMP23-40361	NSF-19-713	B2/L3	Mammalia	Rodentia	Sciuridae				upper lt tooth frag			y
LACMP23-40362	NSF-19-714	B2/L3	Mammalia	Rodentia	Sciuridae				upper lt tooth frag			y
LACMP23-40363	NSF-19-715	B2/L3	Mammalia	Rodentia	Sciuridae				upper rt tooth frag			y
LACMP23-40364	NSF-19-716	B2/L3	Mammalia	Rodentia	Sciuridae				upper rt tooth frag			y
LACMP23-40365	NSF-19-717	B2/L3	Mammalia	Rodentia	Sciuridae				upper rt tooth frag			y
LACMP23-40366	NSF-19-718	B2/L3	Mammalia	Rodentia	Sciuridae				upper rt tooth frag			y
LACMP23-40367	NSF-19-719	B2/L3	Mammalia	Rodentia	Sciuridae				upper tooth frag			y
LACMP23-40368	NSF-19-720	B2/L3	Mammalia	Rodentia	Sciuridae				upper tooth frag			y
LACMP23-40369	NSF-19-721	B2/L3	Mammalia	Rodentia	Sciuridae				upper tooth frag			y
LACMP23-40370	NSF-19-722	B2/L3	Mammalia	Rodentia	Sciuridae				upper tooth frag			y
LACMP23-40371	NSF-19-723	B2/L3	Mammalia	Rodentia	Sciuridae				upper tooth frag			y
LACMP23-40372	NSF-19-724	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt DP4			y
LACMP23-40373	NSF-19-725	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt dp4			y
LACMP23-40374	NSF-19-726	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	lt m1/m2			y
LACMP23-40375	NSF-19-727	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt dp4			y
LACMP23-40376	NSF-19-728	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt dp4			y
LACMP23-40377	NSF-19-729	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt dp4			y
LACMP23-40378	NSF-19-730	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt p4			y
LACMP23-40379	NSF-19-731	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt p4			y
LACMP23-40380	NSF-19-732	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt m1/m2			y
LACMP23-40381	NSF-19-733	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt m1/m2			y
LACMP23-40382	NSF-19-734	B2/L3	Mammalia	Rodentia	Sciuridae	Xerinae	Otospermophilus	?beecheyi	rt m3	worn		y
LACMP23-40383	NSF-19-735	B2/L3	Mammalia	Rodentia	Sciuridae				lower rt molar frag			y
LACMP23-40384	NSF-19-736	B2/L3	Mammalia	Rodentia	Sciuridae				lower tooth frag			y
LACMP23-40385	NSF-19-737	B2/L3	Mammalia	Rodentia	Sciuridae				lower tooth frag			y
LACMP23-40386	NSF-19-738	B2/L3	Mammalia	Rodentia	Sciuridae				lower tooth frag			y
LACMP23-40387	NSF-19-739	B2/L3	Mammalia	Rodentia	Sciuridae				tooth frag			y
LACMP23-40388	NSF-19-740	B2/L3	Mammalia	Rodentia	Sciuridae				tooth frag			y
LACMP23-40389	NSF-19-741	B2/L3	Mammalia	Rodentia	Sciuridae				tooth frag			y
LACMP23-40390	NSF-19-742	B2/L3	Mammalia	Rodentia	Sciuridae				tooth frag			y
LACMP23-40391	NSF-19-743	B2/L3	Mammalia	Eulipotyphla	Soricidae	Soricinae			partial rt dentary			y
LACMP23-40392	NSF-19-744	B2/L3	Mammalia	Eulipotyphla	Soricidae	Soricinae			rt M1/M2			y
LACMP23-40393	NSF-19-745	B2/L3	Mammalia	Rodentia	?Sciuridae				maxilla frag			y
LACMP23-40394	NSF-19-746	B2/L3	Mammalia	?Lagomorpha	?Leporidae				premaxilla frag			y
LACMP23-40395	NSF-19-747	B2/L3	Mammalia	Rodentia	?Sciuridae				tooth frag			y
LACMP23-40396	NSF-19-748	B2/L3	Mammalia	Lagomorpha	Leporidae				tooth frag	juv?		y
