"index","op","name","z","type","value","probability"
3,"Boundary","",,"posterior",-61489.5,4.735e-8
3,"Boundary","",,"posterior",-61484.5,0
3,"Boundary","",,"posterior",-61479.5,0
3,"Boundary","",,"posterior",-61474.5,4.735e-8
3,"Boundary","",,"posterior",-61469.5,0
3,"Boundary","",,"posterior",-61464.5,0
3,"Boundary","",,"posterior",-61459.5,4.735e-8
3,"Boundary","",,"posterior",-61454.5,0
3,"Boundary","",,"posterior",-61449.5,0
3,"Boundary","",,"posterior",-61444.5,9.47e-8
3,"Boundary","",,"posterior",-61439.5,9.47e-8
3,"Boundary","",,"posterior",-61434.5,0
3,"Boundary","",,"posterior",-61429.5,0
3,"Boundary","",,"posterior",-61424.5,0
3,"Boundary","",,"posterior",-61419.5,0
3,"Boundary","",,"posterior",-61414.5,0
3,"Boundary","",,"posterior",-61409.5,0
3,"Boundary","",,"posterior",-61404.5,0
3,"Boundary","",,"posterior",-61399.5,0
3,"Boundary","",,"posterior",-61394.5,4.735e-8
3,"Boundary","",,"posterior",-61389.5,0
3,"Boundary","",,"posterior",-61384.5,4.735e-8
3,"Boundary","",,"posterior",-61379.5,0
3,"Boundary","",,"posterior",-61374.5,0
3,"Boundary","",,"posterior",-61369.5,9.47e-8
3,"Boundary","",,"posterior",-61364.5,4.735e-8
3,"Boundary","",,"posterior",-61359.5,4.735e-8
3,"Boundary","",,"posterior",-61354.5,0
3,"Boundary","",,"posterior",-61349.5,9.47e-8
3,"Boundary","",,"posterior",-61344.5,0
3,"Boundary","",,"posterior",-61339.5,0
3,"Boundary","",,"posterior",-61334.5,4.735e-8
3,"Boundary","",,"posterior",-61329.5,0
3,"Boundary","",,"posterior",-61324.5,0
3,"Boundary","",,"posterior",-61319.5,4.735e-8
3,"Boundary","",,"posterior",-61314.5,0
3,"Boundary","",,"posterior",-61309.5,0
3,"Boundary","",,"posterior",-61304.5,0
3,"Boundary","",,"posterior",-61299.5,0
3,"Boundary","",,"posterior",-61294.5,0
3,"Boundary","",,"posterior",-61289.5,0
3,"Boundary","",,"posterior",-61284.5,0
3,"Boundary","",,"posterior",-61279.5,0
3,"Boundary","",,"posterior",-61274.5,0
3,"Boundary","",,"posterior",-61269.5,0
3,"Boundary","",,"posterior",-61264.5,4.735e-8
3,"Boundary","",,"posterior",-61259.5,0
3,"Boundary","",,"posterior",-61254.5,4.735e-8
3,"Boundary","",,"posterior",-61249.5,0
3,"Boundary","",,"posterior",-61244.5,0
3,"Boundary","",,"posterior",-61239.5,4.735e-8
3,"Boundary","",,"posterior",-61234.5,0
3,"Boundary","",,"posterior",-61229.5,0
3,"Boundary","",,"posterior",-61224.5,4.735e-8
3,"Boundary","",,"posterior",-61219.5,0
3,"Boundary","",,"posterior",-61214.5,0
3,"Boundary","",,"posterior",-61209.5,4.735e-8
3,"Boundary","",,"posterior",-61204.5,4.735e-8
3,"Boundary","",,"posterior",-61199.5,4.735e-8
3,"Boundary","",,"posterior",-61194.5,0
3,"Boundary","",,"posterior",-61189.5,4.735e-8
3,"Boundary","",,"posterior",-61184.5,4.735e-8
3,"Boundary","",,"posterior",-61179.5,0
3,"Boundary","",,"posterior",-61174.5,0
3,"Boundary","",,"posterior",-61169.5,0
3,"Boundary","",,"posterior",-61164.5,0
3,"Boundary","",,"posterior",-61159.5,0
3,"Boundary","",,"posterior",-61154.5,0
3,"Boundary","",,"posterior",-61149.5,0
3,"Boundary","",,"posterior",-61144.5,0
3,"Boundary","",,"posterior",-61139.5,4.735e-8
3,"Boundary","",,"posterior",-61134.5,0
3,"Boundary","",,"posterior",-61129.5,0
3,"Boundary","",,"posterior",-61124.5,0
3,"Boundary","",,"posterior",-61119.5,0
3,"Boundary","",,"posterior",-61114.5,0
3,"Boundary","",,"posterior",-61109.5,4.735e-8
3,"Boundary","",,"posterior",-61104.5,9.47e-8
3,"Boundary","",,"posterior",-61099.5,4.735e-8
3,"Boundary","",,"posterior",-61094.5,4.735e-8
3,"Boundary","",,"posterior",-61089.5,0
3,"Boundary","",,"posterior",-61084.5,1.4204e-7
3,"Boundary","",,"posterior",-61079.5,0
3,"Boundary","",,"posterior",-61074.5,0
3,"Boundary","",,"posterior",-61069.5,4.735e-8
3,"Boundary","",,"posterior",-61064.5,4.735e-8
3,"Boundary","",,"posterior",-61059.5,0
3,"Boundary","",,"posterior",-61054.5,4.735e-8
3,"Boundary","",,"posterior",-61049.5,0
3,"Boundary","",,"posterior",-61044.5,4.735e-8
3,"Boundary","",,"posterior",-61039.5,0
3,"Boundary","",,"posterior",-61034.5,0
3,"Boundary","",,"posterior",-61029.5,0
3,"Boundary","",,"posterior",-61024.5,4.735e-8
3,"Boundary","",,"posterior",-61019.5,0
3,"Boundary","",,"posterior",-61014.5,4.735e-8
3,"Boundary","",,"posterior",-61009.5,0
3,"Boundary","",,"posterior",-61004.5,1.4204e-7
3,"Boundary","",,"posterior",-60999.5,4.735e-8
3,"Boundary","",,"posterior",-60994.5,0
3,"Boundary","",,"posterior",-60989.5,9.47e-8
3,"Boundary","",,"posterior",-60984.5,0
3,"Boundary","",,"posterior",-60979.5,0
3,"Boundary","",,"posterior",-60974.5,0
3,"Boundary","",,"posterior",-60969.5,4.735e-8
3,"Boundary","",,"posterior",-60964.5,9.47e-8
3,"Boundary","",,"posterior",-60959.5,9.47e-8
3,"Boundary","",,"posterior",-60954.5,0
3,"Boundary","",,"posterior",-60949.5,0
3,"Boundary","",,"posterior",-60944.5,0
3,"Boundary","",,"posterior",-60939.5,0
3,"Boundary","",,"posterior",-60934.5,4.735e-8
3,"Boundary","",,"posterior",-60929.5,9.47e-8
3,"Boundary","",,"posterior",-60924.5,4.735e-8
3,"Boundary","",,"posterior",-60919.5,4.735e-8
3,"Boundary","",,"posterior",-60914.5,0
3,"Boundary","",,"posterior",-60909.5,4.735e-8
3,"Boundary","",,"posterior",-60904.5,9.47e-8
3,"Boundary","",,"posterior",-60899.5,9.47e-8
3,"Boundary","",,"posterior",-60894.5,4.735e-8
3,"Boundary","",,"posterior",-60889.5,0
3,"Boundary","",,"posterior",-60884.5,0
3,"Boundary","",,"posterior",-60879.5,0
3,"Boundary","",,"posterior",-60874.5,0
3,"Boundary","",,"posterior",-60869.5,4.735e-8
3,"Boundary","",,"posterior",-60864.5,0
3,"Boundary","",,"posterior",-60859.5,4.735e-8
3,"Boundary","",,"posterior",-60854.5,0
3,"Boundary","",,"posterior",-60849.5,0
3,"Boundary","",,"posterior",-60844.5,0
3,"Boundary","",,"posterior",-60839.5,9.47e-8
3,"Boundary","",,"posterior",-60834.5,1.4204e-7
3,"Boundary","",,"posterior",-60829.5,0
3,"Boundary","",,"posterior",-60824.5,4.735e-8
3,"Boundary","",,"posterior",-60819.5,4.735e-8
3,"Boundary","",,"posterior",-60814.5,0
3,"Boundary","",,"posterior",-60809.5,0
3,"Boundary","",,"posterior",-60804.5,1.4204e-7
3,"Boundary","",,"posterior",-60799.5,0
3,"Boundary","",,"posterior",-60794.5,4.735e-8
3,"Boundary","",,"posterior",-60789.5,0
3,"Boundary","",,"posterior",-60784.5,9.47e-8
3,"Boundary","",,"posterior",-60779.5,4.735e-8
3,"Boundary","",,"posterior",-60774.5,4.735e-8
3,"Boundary","",,"posterior",-60769.5,0
3,"Boundary","",,"posterior",-60764.5,0
3,"Boundary","",,"posterior",-60759.5,0
3,"Boundary","",,"posterior",-60754.5,0
3,"Boundary","",,"posterior",-60749.5,4.735e-8
3,"Boundary","",,"posterior",-60744.5,4.735e-8
3,"Boundary","",,"posterior",-60739.5,0
3,"Boundary","",,"posterior",-60734.5,4.735e-8
3,"Boundary","",,"posterior",-60729.5,4.735e-8
3,"Boundary","",,"posterior",-60724.5,9.47e-8
3,"Boundary","",,"posterior",-60719.5,0
3,"Boundary","",,"posterior",-60714.5,0
3,"Boundary","",,"posterior",-60709.5,0
3,"Boundary","",,"posterior",-60704.5,0
3,"Boundary","",,"posterior",-60699.5,4.735e-8
3,"Boundary","",,"posterior",-60694.5,4.735e-8
3,"Boundary","",,"posterior",-60689.5,0
3,"Boundary","",,"posterior",-60684.5,0
3,"Boundary","",,"posterior",-60679.5,0
3,"Boundary","",,"posterior",-60674.5,1.4204e-7
3,"Boundary","",,"posterior",-60669.5,0
3,"Boundary","",,"posterior",-60664.5,4.735e-8
3,"Boundary","",,"posterior",-60659.5,4.735e-8
3,"Boundary","",,"posterior",-60654.5,4.735e-8
3,"Boundary","",,"posterior",-60649.5,4.735e-8
3,"Boundary","",,"posterior",-60644.5,0
3,"Boundary","",,"posterior",-60639.5,4.735e-8
3,"Boundary","",,"posterior",-60634.5,0
3,"Boundary","",,"posterior",-60629.5,9.47e-8
3,"Boundary","",,"posterior",-60624.5,1.4204e-7
3,"Boundary","",,"posterior",-60619.5,1.4204e-7
3,"Boundary","",,"posterior",-60614.5,4.735e-8
3,"Boundary","",,"posterior",-60609.5,9.47e-8
3,"Boundary","",,"posterior",-60604.5,4.735e-8
3,"Boundary","",,"posterior",-60599.5,4.735e-8
3,"Boundary","",,"posterior",-60594.5,0
3,"Boundary","",,"posterior",-60589.5,9.47e-8
3,"Boundary","",,"posterior",-60584.5,0
3,"Boundary","",,"posterior",-60579.5,4.735e-8
3,"Boundary","",,"posterior",-60574.5,4.735e-8
3,"Boundary","",,"posterior",-60569.5,4.735e-8
3,"Boundary","",,"posterior",-60564.5,9.47e-8
3,"Boundary","",,"posterior",-60559.5,0
